0	338480	28876	0	0.359941	11.55	0	14071.7	14071.7
1	937910	181785	0	0.207181	11.7307	13626.2	14659.8	14659.8
0	338500	28951	0	0.359961	11.5522	0	14059.1	14059.1
1	937870	181804	0	0.207304	11.7307	13626.2	14659.5	14659.5
0	338510	28992	0	0.359975	11.5533	0	14051.1	14051.1
1	937930	181850	0	0.207244	11.7308	13626.2	14658.4	14658.4
0	338510	28992	0	0.359975	11.5533	0	14051.1	14051.1
1	937910	181901	0	0.207233	11.7307	13626.2	14657	14657
0	338520	29083	0	0.359967	11.5553	0	14027.8	14027.8
1	937940	181951	0	0.20724	11.7306	13626.2	14655.2	14655.2
0	338510	29121	0	0.359958	11.5564	0	14017.1	14017.1
1	937940	181979	0	0.20724	11.7305	13626.2	14654	14654
0	338510	29146	0	0.359958	11.5571	0	14010	14010
1	937920	182031	0	0.207171	11.7305	13626.2	14651.7	14651.7
0	338500	29173	0	0.359962	11.5579	0	14002.6	14002.6
1	937950	182079	0	0.207197	11.7304	13626.2	14649.6	14649.6
0	338490	29243	0	0.359934	11.5596	0	13986.4	13986.4
1	937950	182079	0	0.207197	11.7304	13626.2	14649.6	14649.6
0	338490	29272	0	0.359934	11.5603	0	13980.7	13980.7
1	937930	182141	0	0.207254	11.7303	13626.2	14647.5	14647.5
0	338490	29272	0	0.359934	11.5603	0	13980.7	13980.7
1	937930	182141	0	0.207254	11.7303	13626.2	14647.5	14647.5
0	338560	29353	0	0.360013	11.5624	0	13973.3	13973.3
1	937910	182206	0	0.207288	11.7302	13626.2	14646.4	14646.4
0	338560	29353	0	0.360013	11.5624	0	13973.3	13973.3
1	937960	182251	0	0.207246	11.7302	13626.2	14646.5	14646.5
0	338500	29431	0	0.359987	11.5639	0	13974.1	13974.1
1	937960	182326	0	0.207244	11.7302	13626.2	14647.6	14647.6
0	338510	29486	0	0.359981	11.5648	0	13978.3	13978.3
1	937940	182364	0	0.20729	11.7302	13626.2	14648.5	14648.5
0	338490	29503	0	0.35997	11.5653	0	13980.8	13980.8
1	937940	182384	0	0.20729	11.7302	13626.2	14649.1	14649.1
0	338490	29503	0	0.35997	11.5653	0	13980.8	13980.8
1	937950	182439	0	0.207264	11.7301	13626.2	14651.7	14651.7
0	338470	29606	0	0.359954	11.5681	0	13998.4	13998.4
1	937890	182481	0	0.207264	11.7301	13626.2	14653.8	14653.8
0	338460	29651	0	0.359966	11.5692	0	14007.7	14007.7
1	937890	182506	0	0.207264	11.7301	13626.2	14655.4	14655.4
0	338460	29651	0	0.359966	11.5692	0	14007.7	14007.7
1	937820	182559	0	0.207217	11.7301	13626.2	14658.9	14658.9
0	338430	29731	0	0.359899	11.5712	0	14023.2	14023.2
1	937820	182584	0	0.207217	11.7301	13626.2	14660.6	14660.6
0	338430	29753	0	0.359899	11.5718	0	14027.1	14027.1
1	937770	182641	0	0.207241	11.7301	13626.2	14664.6	14664.6
0	338430	29753	0	0.359899	11.5718	0	14027.1	14027.1
1	937770	182641	0	0.207241	11.7301	13626.2	14664.6	14664.6
0	338460	29849	0	0.359912	11.5738	0	14035.1	14035.1
1	937770	182641	0	0.207241	11.7301	13626.2	14664.6	14664.6
0	338460	29886	0	0.35993	11.5745	0	14036	14036
1	937830	182751	0	0.207161	11.73	13626.2	14671.9	14671.9
0	338480	29936	0	0.359908	11.5754	0	14032.6	14032.6
1	937810	182786	0	0.207243	11.7299	13626.2	14674	14674
0	338480	29959	0	0.359908	11.5759	0	14030.8	14030.8
1	937840	182836	0	0.207191	11.7299	13626.2	14676.8	14676.8
0	338470	30006	0	0.35993	11.5769	0	14025.2	14025.2
1	937930	182888	0	0.207218	11.73	13626.2	14679.6	14679.6
0	338470	30006	0	0.35993	11.5769	0	14025.2	14025.2
1	937930	182888	0	0.207218	11.73	13626.2	14679.6	14679.6
0	338520	30079	0	0.359956	11.5786	0	14013.8	14013.8
1	938000	182966	0	0.20714	11.7299	13626.2	14682.8	14682.8
0	338560	30132	0	0.360009	11.5799	0	14002.9	14002.9
1	938000	182989	0	0.20714	11.7299	13626.2	14683.7	14683.7
0	338560	30159	0	0.360009	11.5806	0	13997.1	13997.1
1	937950	183053	0	0.207234	11.7299	13626.2	14686.3	14686.3
0	338560	30159	0	0.360009	11.5806	0	13997.1	13997.1
1	937940	183091	0	0.207235	11.73	13626.2	14687.5	14687.5
0	338540	30256	0	0.360014	11.5833	0	13980.8	13980.8
1	937940	183091	0	0.207235	11.73	13626.2	14687.5	14687.5
0	338540	30256	0	0.360014	11.5833	0	13980.8	13980.8
1	937960	183166	0	0.207251	11.7301	13626.2	14689.7	14689.7
0	338540	30256	0	0.360014	11.5833	0	13980.8	13980.8
1	937960	183166	0	0.207251	11.7301	13626.2	14689.7	14689.7
0	338490	30353	0	0.359919	11.5855	0	13974.9	13974.9
1	937960	183166	0	0.207251	11.7301	13626.2	14689.7	14689.7
0	338490	30353	0	0.359919	11.5855	0	13974.9	13974.9
1	937960	183166	0	0.207251	11.7301	13626.2	14689.7	14689.7
0	338490	30462	0	0.359916	11.5875	0	13981.3	13981.3
1	937970	183304	0	0.207261	11.7301	13626.2	14691.7	14691.7
0	338490	30487	0	0.359916	11.588	0	13984.2	13984.2
1	937960	183369	0	0.207226	11.7302	13626.2	14692.4	14692.4
0	338490	30515	0	0.359916	11.5885	0	13988.7	13988.7
1	937950	183421	0	0.207251	11.7302	13626.2	14692.9	14692.9
0	338490	30515	0	0.359916	11.5885	0	13988.7	13988.7
1	937920	183449	0	0.207295	11.7302	13626.2	14693.1	14693.1
0	338510	30623	0	0.359972	11.5904	0	14009.8	14009.8
1	937900	183496	0	0.207303	11.7302	13626.2	14693.5	14693.5
0	338510	30665	0	0.35996	11.5911	0	14019.1	14019.1
1	937900	183521	0	0.207303	11.7301	13626.2	14693.6	14693.6
0	338510	30690	0	0.35996	11.5914	0	14024.2	14024.2
1	937900	183579	0	0.207319	11.7301	13626.2	14693.8	14693.8
0	338510	30690	0	0.35996	11.5914	0	14024.2	14024.2
1	937900	183596	0	0.207319	11.7301	13626.2	14693.9	14693.9
0	338490	30767	0	0.359964	11.5924	0	14038.2	14038.2
1	937900	183659	0	0.207325	11.73	13626.2	14694	14694
0	338500	30792	0	0.359963	11.5928	0	14042	14042
1	937900	183659	0	0.207325	11.73	13626.2	14694	14694
0	338500	30792	0	0.359963	11.5928	0	14042	14042
1	937950	183704	0	0.207218	11.73	13626.2	14694.1	14694.1
0	338510	30897	0	0.359968	11.5943	0	14053.6	14053.6
1	937950	183704	0	0.207218	11.73	13626.2	14694.1	14694.1
0	338510	30897	0	0.359968	11.5943	0	14053.6	14053.6
1	937930	183809	0	0.207204	11.73	13626.2	14694.7	14694.7
0	338500	30977	0	0.359976	11.5957	0	14056.7	14056.7
1	937940	183849	0	0.20724	11.7299	13626.2	14695.3	14695.3
0	338500	31023	0	0.359977	11.5964	0	14057.2	14057.2
1	937940	183876	0	0.20724	11.7298	13626.2	14695.7	14695.7
0	338500	31023	0	0.359977	11.5964	0	14057.2	14057.2
1	937910	183926	0	0.207302	11.7298	13626.2	14696.3	14696.3
0	338490	31075	0	0.359974	11.5971	0	14057.2	14057.2
1	937950	183949	0	0.207252	11.7298	13626.2	14696.7	14696.7
0	338490	31075	0	0.359974	11.5971	0	14057.2	14057.2
1	937950	183949	0	0.207252	11.7298	13626.2	14696.7	14696.7
0	338510	31177	0	0.35999	11.5982	0	14053.5	14053.5
1	937960	184028	0	0.207231	11.7297	13626.2	14697.4	14697.4
0	338550	31204	0	0.360045	11.5987	0	14052.1	14052.1
1	937910	184104	0	0.207277	11.7296	13626.2	14697.4	14697.4
0	338500	31262	0	0.359988	11.5997	0	14048.7	14048.7
1	937910	184126	0	0.207277	11.7296	13626.2	14697.2	14697.2
0	338500	31302	0	0.36	11.6004	0	14045.7	14045.7
1	937980	184184	0	0.207085	11.7295	13626.2	14697	14697
0	338500	31333	0	0.359987	11.6009	0	14043	14043
1	937970	184231	0	0.207108	11.7295	13626.2	14696.8	14696.8
0	338500	31333	0	0.359987	11.6009	0	14043	14043
1	937970	184231	0	0.207108	11.7295	13626.2	14696.8	14696.8
0	338530	31423	0	0.359983	11.6022	0	14034.1	14034.1
1	937970	184231	0	0.207108	11.7295	13626.2	14696.8	14696.8
0	338470	31477	0	0.359941	11.6029	0	14028.5	14028.5
1	937950	184321	0.0494571	0.207201	11.7294	13626.2	14696.8	14696.8
0	338470	31502	0	0.359941	11.6032	0	14025.8	14025.8
1	937970	184381	0.0610958	0.207114	11.7295	13626.2	14696.6	14696.6
0	338490	31552	0	0.359932	11.6037	0	14020.4	14020.4
1	937980	184431	0.0610958	0.207136	11.7296	13626.2	14696.2	14696.2
0	338490	31580	0	0.359932	11.6041	0	14017.6	14017.6
1	937980	184431	0.0610958	0.207136	11.7296	13626.2	14696.2	14696.2
0	338490	31580	0	0.359932	11.6041	0	14017.6	14017.6
1	937870	184481	0.0605853	0.207106	11.7297	13626.2	14696	14696
0	338490	31685	0	0.359924	11.6051	0	14007.6	14007.6
1	937870	184534	0.0600752	0.207118	11.7296	13626.2	14695.7	14695.7
0	338490	31705	0	0.359924	11.6055	0	14006.3	14006.3
1	937950	184599	0.0605853	0.207101	11.7296	13626.2	14695.1	14695.1
0	338500	31727	0	0.359938	11.606	0	14004.9	14004.9
1	937950	184619	0.0600752	0.207101	11.7296	13626.2	14694.8	14694.8
0	338490	31805	0	0.359947	11.6075	0	14000.7	14000.7
1	937950	184619	0.0600752	0.207101	11.7296	13626.2	14694.8	14694.8
0	338490	31833	0	0.359947	11.6081	0	13999.3	13999.3
1	937930	184711	0.0600752	0.207138	11.7297	13626.2	14691.6	14691.6
0	338490	31833	0	0.359947	11.6081	0	13999.3	13999.3
1	937930	184711	0.0600752	0.207138	11.7297	13626.2	14691.6	14691.6
0	338490	31833	0	0.359947	11.6081	0	13999.3	13999.3
1	937930	184711	0.0600752	0.207138	11.7297	13626.2	14691.6	14691.6
0	338510	31957	0	0.359959	11.6104	0	13995	13995
1	937930	184711	0.0600752	0.207138	11.7297	13626.2	14691.6	14691.6
0	338510	32005	0	0.359971	11.6112	0	13994.2	13994.2
1	937910	184871	0.0605853	0.207037	11.7286	13626.2	14690.3	14690.3
0	338510	32033	0	0.359971	11.6117	0	13994	13994
1	937950	184911	0.0600752	0.207376	11.7265	13626.2	14689.8	14689.8
0	338500	32087	0	0.359963	11.6127	0	13994	13994
1	937950	184939	0.0621182	0.207376	11.7249	13626.2	14692	14692
0	338500	32087	0	0.359963	11.6127	0	13994	13994
1	937890	184991	0.0610958	0.207241	11.7222	13626.2	14689.5	14689.5
0	338500	32130	0	0.359963	11.6134	0	13993.8	13993.8
1	937920	185039	0.0616068	0.207253	11.7207	13626.2	14683.8	14683.8
0	338510	32197	0	0.35997	11.6144	0	13994	13994
1	937920	185066	0.0616068	0.207253	11.7199	13626.2	14681.5	14681.5
0	338500	32255	0	0.359957	11.6149	0	13994.8	13994.8
1	937930	185121	0.0616068	0.207257	11.7183	13626.2	14660.8	14660.8
0	338490	32293	0	0.359921	11.6153	0	13995.3	13995.3
1	937930	185141	0.0621182	0.207257	11.7177	13626.2	14653.6	14653.6
0	338490	32315	0	0.359921	11.6155	0	13995.2	13995.2
1	938000	185201	0.0621182	0.207295	11.7158	13626.2	14628.8	14628.8
0	338490	32315	0	0.359921	11.6155	0	13995.2	13995.2
1	938000	185201	0.0621182	0.207295	11.7158	13626.2	14628.8	14628.8
0	338490	32315	0	0.359921	11.6155	0	13995.2	13995.2
1	938000	185201	0.0621182	0.207295	11.7158	13626.2	14628.8	14628.8
0	338470	32452	0.0499758	0.359903	11.617	0	13994.7	13994.7
1	938000	185201	0.0621182	0.207295	11.7158	13626.2	14628.8	14628.8
0	338460	32497	0.0517227	0.359903	11.6176	0	13994.5	13994.5
1	937940	185364	0.0616068	0.207339	11.711	13626.2	14542.3	14542.3
0	338460	32517	0.0511401	0.359903	11.6178	0	13994.5	13994.5
1	937970	185400	0.0621182	0.207246	11.71	13626.2	14522.9	14522.9
0	338460	32567	0.0528886	0.35989	11.6184	0	13994.1	13994.1
1	937790	185449	0.0610958	0.207321	11.7085	13626.2	14495.1	14495.1
0	338460	32593	0.0558082	0.35989	11.6187	0	13994	13994
1	937790	185449	0.0610958	0.207321	11.7085	13626.2	14495.1	14495.1
0	338460	32663	0.0616693	0.359888	11.6195	0	13993.4	13993.4
1	937890	185525	0.0610958	0.207452	11.707	13626.2	14455.6	14455.6
0	338450	32693	0.0622571	0.359873	11.6199	0	13993.1	13993.1
1	937890	185551	0.0610958	0.207452	11.7066	13626.2	14442	14442
0	338450	32693	0.0622571	0.359873	11.6199	0	13993.1	13993.1
1	937830	185615	0.0610958	0.207171	11.7058	13626.2	14416	14416
0	338470	32773	0.0634337	0.359927	11.6207	0	13991.4	13991.4
1	937950	185650	0.0610958	0.207177	11.7054	13626.2	14404.4	14404.4
0	338480	32817	0.0640225	0.359932	11.6213	0	13990.4	13990.4
1	937950	185650	0.0610958	0.207177	11.7054	13626.2	14404.4	14404.4
0	338480	32817	0.0640225	0.359932	11.6213	0	13990.4	13990.4
1	937950	185727	0.0610958	0.207251	11.7047	13626.2	14383.2	14383.2
0	338480	32817	0.0640225	0.359932	11.6213	0	13990.4	13990.4
1	937950	185727	0.0610958	0.207251	11.7047	13626.2	14383.2	14383.2
0	338620	32955	0.0705213	0.360003	11.6226	0	13989.1	13989.1
1	937950	185727	0.0610958	0.207251	11.7047	13626.2	14383.2	14383.2
0	338620	32983	0.0705213	0.360003	11.6228	0	13990	13990
1	937660	185861	0.0610958	0.207346	11.7027	13626.2	14362.6	14362.6
0	338480	33035	0.0699288	0.36009	11.622	0	13983.3	13983.3
1	937850	185911	0.0610958	0.207559	11.702	13626.2	14358.2	14358.2
0	338480	33061	0.0705213	0.36009	11.6216	0	13989.7	13989.7
1	937850	185936	0.0616068	0.207559	11.7017	13626.2	14356.8	14356.8
0	338840	33111	0.0705213	0.360298	11.6208	0	13983.4	13983.4
1	937660	185963	0.0610958	0.207477	11.7013	13626.2	14355.4	14355.4
0	338840	33135	0.0705213	0.360298	11.6203	0	13970.4	13970.4
1	937910	186026	0.0610958	0.207361	11.7001	13626.2	14352.5	14352.5
0	338840	33135	0.0705213	0.360298	11.6203	0	13970.4	13970.4
1	937730	186066	0.0616068	0.207413	11.6992	13626.2	14351.3	14351.3
0	338280	33223	0.0711142	0.359948	11.6193	0	13945.3	13945.3
1	937730	186091	0.0616068	0.207413	11.6986	13626.2	14349.3	14349.3
0	338280	33223	0.0711142	0.359948	11.6193	0	13945.3	13945.3
1	937970	186143	0.0610958	0.207355	11.6974	13626.2	14344.5	14344.5
0	337830	33311	0.0746795	0.360095	11.6188	0	13869.1	13869.1
1	937820	186166	0.0610958	0.207434	11.6968	13626.2	14346.8	14346.8
0	338640	33363	0.0746795	0.359987	11.6185	0	13819.2	13819.2
1	937810	186213	0.0605853	0.207444	11.696	13626.2	14344.6	14344.6
0	338640	33363	0.0746795	0.359987	11.6185	0	13819.2	13819.2
1	937810	186213	0.0605853	0.207444	11.696	13626.2	14344.6	14344.6
0	338640	33363	0.0746795	0.359987	11.6185	0	13819.2	13819.2
1	937810	186213	0.0605853	0.207444	11.696	13626.2	14344.6	14344.6
0	338640	33363	0.0746795	0.359987	11.6185	0	13819.2	13819.2
1	938000	186351	0.0610958	0.207293	11.693	13626.2	14342.9	14342.9
0	338320	33520	0.0728952	0.360154	11.6159	0	13658.4	13658.4
1	938070	186392	0.0610958	0.207284	11.6919	13626.2	14342.6	14342.6
0	338500	33565	0.0734896	0.36021	11.6157	0	13618.4	13618.4
1	938070	186419	0.0610958	0.207284	11.6912	13626.2	14341.7	14341.7
0	338500	33565	0.0734896	0.36021	11.6157	0	13618.4	13618.4
1	937830	186467	0.0610958	0.207526	11.69	13626.2	14340.7	14340.7
0	338030	33638	0.0740843	0.360155	11.6152	0	13553.5	13553.5
1	937830	186492	0.0610958	0.207526	11.6894	13626.2	14339.6	14339.6
0	338030	33638	0.0740843	0.360155	11.6152	0	13553.5	13553.5
1	937750	186542	0.0616068	0.207452	11.6884	13626.2	14341.2	14341.2
0	338280	33728	0.0842557	0.360394	11.6144	0	13485.1	13485.1
1	937810	186592	0.0616068	0.207475	11.6874	13626.2	14341.5	14341.5
0	338280	33728	0.0842557	0.360394	11.6144	0	13485.1	13485.1
1	937810	186637	0.0610958	0.207475	11.6867	13626.2	14343	14343
0	338070	33798	0.0878745	0.3603	11.6134	0	13456.6	13456.6
1	937750	186657	0.0621182	0.207213	11.6864	13626.2	14341.4	14341.4
0	338160	33843	0.0872702	0.36038	11.6123	0	13432.7	13432.7
1	937860	186727	0.0610958	0.207463	11.6853	13626.2	14346.8	14346.8
0	338160	33870	0.0878745	0.36038	11.6116	0	13421.7	13421.7
